1,平成27年国勢調査　小地域集計　（総務省統計局）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,第3表　年齢（5歳階級），男女別人口，総年齢及び平均年齢(外国人―特掲）－町丁・字等,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,1) 日本人・外国人の別「不詳」を含む。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,2) 無国籍及び国名「不詳」を含む。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,総数（男女別）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,男,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,市区町村コード,町丁字コード,地域識別番号,秘匿処理,秘匿先情報,合算地域,都道府県名,市区町村名,大字・町名,字・丁目名,総数（年齢） 1),0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,年齢「不詳」,総年齢,平均年齢,（再掲）15歳未満,（再掲）15～64歳,（再掲）65歳以上,（再掲）75歳以上,（再掲）85歳以上,（再掲）外国人 2),総数（年齢） 1),0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,年齢「不詳」,総年齢,平均年齢,（再掲）15歳未満,（再掲）15～64歳,（再掲）65歳以上,（再掲）75歳以上,（再掲）85歳以上,（再掲）外国人 2),総数（年齢） 1),0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,年齢「不詳」,総年齢,平均年齢,（再掲）15歳未満,（再掲）15～64歳,（再掲）65歳以上,（再掲）75歳以上,（再掲）85歳以上,（再掲）外国人 2)
3073,"06209","035008","3","","","","山形県","長井市","九野本","谷地寺",237,9,6,19,15,8,7,16,11,24,22,19,15,21,14,7,13,9,2,-,-,-,-,10377,44.2848101266,34,158,45,24,2,4,109,3,5,4,8,2,2,10,6,8,13,9,7,12,6,5,5,3,1,-,-,-,-,4897,45.4266055046,12,77,20,9,1,-,128,6,1,15,7,6,5,6,5,16,9,10,8,9,8,2,8,6,1,-,-,-,-,5480,43.3125000000,22,81,25,15,1,4
3074,"06209","035009","3","","","","山形県","長井市","九野本","川窪",163,3,3,8,7,11,9,5,3,8,13,8,15,9,16,10,15,10,7,3,-,-,-,8410,52.0950920245,14,88,61,35,10,1,83,1,2,3,4,8,3,2,3,5,7,4,9,4,8,6,7,4,1,2,-,-,-,4145,50.4397590361,6,49,28,14,3,-,80,2,1,5,3,3,6,3,-,3,6,4,6,5,8,4,8,6,6,1,-,-,-,4265,53.8125000000,8,39,33,21,7,1
3075,"06209","035010","3","","","","山形県","長井市","九野本","大屋敷",208,13,16,13,10,10,10,15,17,18,9,8,13,18,7,9,6,6,7,3,-,-,-,8454,41.1442307692,42,128,38,22,10,-,98,7,8,4,4,5,4,8,7,11,3,6,5,11,2,5,2,2,3,1,-,-,-,3958,40.8877551020,19,64,15,8,4,-,110,6,8,9,6,5,6,7,10,7,6,2,8,7,5,4,4,4,4,2,-,-,-,4496,41.3727272727,23,64,23,14,6,-
3076,"06209","035011","3","","","","山形県","長井市","九野本","舘野",114,4,6,9,9,3,3,2,11,9,8,6,1,1,12,13,6,2,6,3,-,-,-,5281,46.8245614035,19,53,42,17,9,2,62,2,5,4,6,2,3,-,6,6,4,3,1,1,6,5,4,1,2,1,-,-,-,2671,43.5806451613,11,32,19,8,3,1,52,2,1,5,3,1,-,2,5,3,4,3,-,-,6,8,2,1,4,2,-,-,-,2610,50.6923076923,8,21,23,9,6,1
3077,"06209","035012","3","","","","山形県","長井市","九野本","窪",185,18,6,11,15,6,17,17,11,13,7,8,11,13,12,3,2,5,6,1,2,-,1,7113,39.1576086957,35,118,31,16,9,-,87,6,4,6,8,3,6,7,6,6,5,4,6,9,5,2,-,2,1,-,1,-,-,3357,39.0862068966,16,60,11,4,2,-,98,12,2,5,7,3,11,10,5,7,2,4,5,4,7,1,2,3,5,1,1,-,1,3756,39.2216494845,19,58,20,12,7,-
3078,"06209","0360","2","","","","山形県","長井市","上伊佐沢","",596,21,23,19,43,24,25,24,34,25,32,37,43,54,52,37,32,37,26,6,2,-,-,29320,49.6946308725,63,341,192,103,34,1,316,12,11,14,33,17,14,16,19,8,15,18,24,29,25,22,14,14,9,2,-,-,-,14385,46.0221518987,37,193,86,39,11,-,280,9,12,5,10,7,11,8,15,17,17,19,19,25,27,15,18,23,17,4,2,-,-,14935,53.8392857143,26,148,106,64,23,1
3079,"06209","036001","3","秘匿地域","036002","","山形県","長井市","上伊佐沢","大石",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3080,"06209","036002","3","合算地域あり","","036001","山形県","長井市","上伊佐沢","山の神",34,-,1,-,2,-,-,-,4,2,1,2,-,4,7,6,1,1,2,-,1,-,-,1994,59.1470588235,1,15,18,5,3,-,18,-,1,-,1,-,-,-,3,-,-,2,-,1,4,5,-,1,-,-,-,-,-,1009,56.5555555556,1,7,10,1,-,-,16,-,-,-,1,-,-,-,1,2,1,-,-,3,3,1,1,-,2,-,1,-,-,985,62.0625000000,-,8,8,4,3,-
3081,"06209","036003","3","","","","山形県","長井市","上伊佐沢","上",183,5,8,7,7,9,5,10,3,4,16,13,21,16,14,7,11,15,7,4,1,-,-,9437,52.0683060109,20,104,59,38,12,-,93,3,3,6,6,4,4,7,1,1,6,6,14,7,8,4,5,4,3,1,-,-,-,4426,48.0913978495,12,56,25,13,4,-,90,2,5,1,1,5,1,3,2,3,10,7,7,9,6,3,6,11,4,3,1,-,-,5011,56.1777777778,8,48,34,25,8,-
3082,"06209","036004","3","","","","山形県","長井市","上伊佐沢","上の台",126,5,7,5,4,2,7,3,13,7,6,7,4,15,11,8,9,4,9,-,-,-,-,6176,49.5158730159,17,68,41,22,9,-,64,3,5,3,1,1,4,2,7,1,5,3,1,10,5,4,4,1,4,-,-,-,-,2999,47.3593750000,11,35,18,9,4,-,62,2,2,2,3,1,3,1,6,6,1,4,3,5,6,4,5,3,5,-,-,-,-,3177,51.7419354839,6,33,23,13,5,-
3083,"06209","036005","3","","","","山形県","長井市","上伊佐沢","舘久保",225,11,7,7,11,5,12,11,14,12,9,15,18,19,20,16,11,17,8,2,-,-,-,11174,50.1622222222,25,126,74,38,10,1,113,6,2,5,6,4,5,7,8,6,4,7,9,11,8,9,5,8,2,1,-,-,-,5412,48.3938053097,13,67,33,16,3,-,112,5,5,2,5,1,7,4,6,6,5,8,9,8,12,7,6,9,6,1,-,-,-,5762,51.9464285714,12,59,41,22,7,1
3084,"06209","036006","3","","","","山形県","長井市","上伊佐沢","外山",28,-,-,-,19,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,539,19.7500000000,-,28,-,-,-,-,28,-,-,-,19,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,539,19.7500000000,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3085,"06209","0370","2","","","","山形県","長井市","芦沢","",195,3,7,11,11,10,3,5,9,8,14,14,15,21,15,15,16,7,8,3,-,-,-,9902,51.2794871795,21,110,64,34,11,1,95,1,4,9,4,5,2,2,3,4,6,7,6,16,8,5,8,2,3,-,-,-,-,4633,49.2684210526,14,55,26,13,3,-,100,2,3,2,7,5,1,3,6,4,8,7,9,5,7,10,8,5,5,3,-,-,-,5269,53.1900000000,7,55,38,21,8,1
3086,"06209","037001","3","","","","山形県","長井市","芦沢","芦沢西",132,2,4,7,8,7,1,3,6,6,13,7,12,12,9,13,8,7,6,1,-,-,-,6744,51.5909090909,13,75,44,22,7,-,64,1,2,6,2,4,1,2,2,3,6,4,6,8,6,4,3,2,2,-,-,-,-,3090,48.7812500000,9,38,17,7,2,-,68,1,2,1,6,3,-,1,4,3,7,3,6,4,3,9,5,5,4,1,-,-,-,3654,54.2352941176,4,37,27,15,5,-
3087,"06209","037002","3","","","","山形県","長井市","芦沢","芦沢東",63,1,3,4,3,3,2,2,3,2,1,7,3,9,6,2,8,-,2,2,-,-,-,3158,50.6269841270,8,35,20,12,4,1,31,-,2,3,2,1,1,-,1,1,-,3,-,8,2,1,5,-,1,-,-,-,-,1543,50.2741935484,5,17,9,6,1,-,32,1,1,1,1,2,1,2,2,1,1,4,3,1,4,1,3,-,1,2,-,-,-,1615,50.9687500000,3,18,11,6,3,1
3088,"06209","037003","3","","","","山形県","長井市","芦沢","春谷地",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3089,"06209","0380","2","","","","山形県","長井市","中伊佐沢","",292,12,7,11,23,7,10,18,12,10,19,24,18,34,23,11,31,13,5,3,1,-,-,14273,49.3801369863,30,175,87,53,9,2,147,6,3,9,13,3,6,9,5,5,8,16,6,18,13,7,13,5,-,1,1,-,-,6894,47.3979591837,18,89,40,20,2,-,145,6,4,2,10,4,4,9,7,5,11,8,12,16,10,4,18,8,5,2,-,-,-,7379,51.3896551724,12,86,47,33,7,2
3090,"06209","038001","3","","","","山形県","長井市","中伊佐沢","中伊佐沢北",132,5,4,6,10,2,5,7,8,4,7,10,8,15,14,2,19,1,3,2,-,-,-,6420,49.1363636364,15,76,41,25,5,2,68,3,1,6,5,1,2,4,3,1,4,8,1,9,8,2,9,-,-,1,-,-,-,3195,47.4852941176,10,38,20,10,1,-,64,2,3,-,5,1,3,3,5,3,3,2,7,6,6,-,10,1,3,1,-,-,-,3225,50.8906250000,5,38,21,15,4,2
3091,"06209","038002","3","","","","山形県","長井市","中伊佐沢","中伊佐沢南",160,7,3,5,13,5,5,11,4,6,12,14,10,19,9,9,12,12,2,1,1,-,-,7853,49.5812500000,15,99,46,28,4,-,79,3,2,3,8,2,4,5,2,4,4,8,5,9,5,5,4,5,-,-,1,-,-,3699,47.3227848101,8,51,20,10,1,-,81,4,1,2,5,3,1,6,2,2,8,6,5,10,4,4,8,7,2,1,-,-,-,4154,51.7839506173,7,48,26,18,3,-
3092,"06209","038003","3","","","","山形県","長井市","中伊佐沢","東山",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3093,"06209","0390","2","","","","山形県","長井市","下伊佐沢","",180,7,6,3,4,5,9,6,8,7,6,16,21,16,12,15,12,11,10,4,1,1,-,9759,54.7166666667,16,98,66,39,16,-,92,4,5,3,1,4,4,5,2,5,4,6,11,9,9,6,5,5,2,1,1,-,-,4607,50.5760869565,12,51,29,14,4,-,88,3,1,-,3,1,5,1,6,2,2,10,10,7,3,9,7,6,8,3,-,1,-,5152,59.0454545455,4,47,37,25,12,-
3094,"06209","0400","2","","","","山形県","長井市","泉","",585,25,21,19,18,25,35,35,28,39,25,47,43,55,52,31,33,24,20,8,2,-,-,28366,48.9888888889,65,350,170,87,30,2,286,17,11,10,6,14,17,20,18,20,11,25,21,25,26,17,11,9,5,2,1,-,-,13064,46.1783216783,38,177,71,28,8,1,299,8,10,9,12,11,18,15,10,19,14,22,22,30,26,14,22,15,15,6,1,-,-,15302,51.6772575251,27,173,99,59,22,1
3095,"06209","040001","3","","","","山形県","長井市","泉","八景",151,8,3,4,5,8,20,11,7,7,7,13,10,10,5,10,9,10,1,2,1,-,-,6914,46.2880794702,15,98,38,23,4,-,65,5,-,1,2,4,8,6,3,3,2,7,6,4,1,6,3,2,-,2,-,-,-,2911,45.2846153846,6,45,14,7,2,-,86,3,3,3,3,4,12,5,4,4,5,6,4,6,4,4,6,8,1,-,1,-,-,4003,47.0465116279,9,53,24,16,2,-
3096,"06209","040002","3","","","","山形県","長井市","泉","福田",231,7,9,11,8,10,7,10,12,22,11,22,15,20,27,9,9,9,12,-,1,-,-,11219,49.0670995671,27,137,67,31,13,-,118,3,6,6,3,5,5,6,9,11,4,11,8,9,15,5,3,5,3,-,1,-,-,5534,47.3983050847,15,71,32,12,4,-,113,4,3,5,5,5,2,4,3,11,7,11,7,11,12,4,6,4,9,-,-,-,-,5685,50.8097345133,12,66,35,19,9,-
3097,"06209","040003","3","","","","山形県","長井市","泉","羽黒",203,10,9,4,5,7,8,14,9,10,7,12,18,25,20,12,15,5,7,6,-,-,-,10233,50.9088669951,23,115,65,33,13,2,103,9,5,3,1,5,4,8,6,6,5,7,7,12,10,6,5,2,2,-,-,-,-,4619,45.3446601942,17,61,25,9,2,1,100,1,4,1,4,2,4,6,3,4,2,5,11,13,10,6,10,3,5,6,-,-,-,5614,56.6400000000,6,54,40,24,11,1
3098,"06209","0410","2","","","","山形県","長井市","時庭","",737,28,27,33,30,29,29,39,37,41,33,54,70,65,65,38,45,40,26,8,-,-,-,36204,49.6234735414,88,427,222,119,34,6,371,14,20,22,16,17,14,20,21,19,19,25,33,29,35,17,19,18,11,2,-,-,-,17264,47.0336927224,56,213,102,50,13,2,366,14,7,11,14,12,15,19,16,22,14,29,37,36,30,21,26,22,15,6,-,-,-,18940,52.2486338798,32,214,120,69,21,4
3099,"06209","041001","3","","","","山形県","長井市","時庭","町屋敷",157,5,6,14,7,6,4,7,7,16,7,8,13,17,16,7,8,5,4,-,-,-,-,7262,46.7547770701,25,92,40,17,4,3,83,3,5,7,6,5,4,4,4,7,4,4,6,5,10,4,3,1,1,-,-,-,-,3454,42.1144578313,15,49,19,5,1,2,74,2,1,7,1,1,-,3,3,9,3,4,7,12,6,3,5,4,3,-,-,-,-,3808,51.9594594595,10,43,21,12,3,1
3100,"06209","041002","3","","","","山形県","長井市","時庭","田仲",172,5,5,11,10,10,2,10,7,13,7,13,15,14,11,12,10,7,8,2,-,-,-,8322,48.8837209302,21,101,50,27,10,2,86,4,4,9,4,4,1,4,5,5,4,7,7,6,5,5,3,5,4,-,-,-,-,3869,45.4883720930,17,47,22,12,4,-,86,1,1,2,6,6,1,6,2,8,3,6,8,8,6,7,7,2,4,2,-,-,-,4453,52.2790697674,4,54,28,15,6,2
3101,"06209","041003","3","","","","山形県","長井市","時庭","波華",59,1,3,-,-,3,-,4,10,2,1,4,3,5,9,6,2,3,1,2,-,-,-,3117,53.3305084746,4,32,23,8,3,-,26,-,2,-,-,1,-,3,4,1,1,1,2,2,4,2,2,1,-,-,-,-,-,1313,51.0000000000,2,15,9,3,-,-,33,1,1,-,-,2,-,1,6,1,-,3,1,3,5,4,-,2,1,2,-,-,-,1804,55.1666666667,2,17,14,5,3,-
3102,"06209","041004","3","","","","山形県","長井市","時庭","波化",88,2,2,1,5,3,3,5,2,1,4,10,11,9,5,4,3,10,6,2,-,-,-,4836,55.4545454545,5,53,30,21,8,-,43,1,2,1,1,1,1,3,1,1,2,3,6,5,3,3,-,4,4,1,-,-,-,2367,55.5465116279,4,24,15,9,5,-,45,1,-,-,4,2,2,2,1,-,2,7,5,4,2,1,3,6,2,1,-,-,-,2469,55.3666666667,1,29,15,12,3,-
3103,"06209","041005","3","","","","山形県","長井市","時庭","水口",107,9,4,1,2,2,14,4,4,3,5,4,13,11,9,2,9,5,5,1,-,-,-,5143,48.5654205607,14,62,31,20,6,-,55,4,2,-,2,2,5,2,4,2,4,2,4,5,6,1,5,2,2,1,-,-,-,2655,48.7727272727,6,32,17,10,3,-,52,5,2,1,-,-,9,2,-,1,1,2,9,6,3,1,4,3,3,-,-,-,-,2488,48.3461538462,8,30,14,10,3,-
3104,"06209","041006","3","","","","山形県","長井市","時庭","向",154,6,7,6,6,5,6,9,7,6,9,15,15,9,15,7,13,10,2,1,-,-,-,7524,49.3571428571,19,87,48,26,3,1,78,2,5,5,3,4,3,4,3,3,4,8,8,6,7,2,6,5,-,-,-,-,-,3606,46.7307692308,12,46,20,11,-,-,76,4,2,1,3,1,3,5,4,3,5,7,7,3,8,5,7,5,2,1,-,-,-,3918,52.0526315789,7,41,28,15,3,1
3105,"06209","0420","2","","","","山形県","長井市","歌丸","",610,16,24,33,31,16,25,28,40,19,40,36,55,58,57,30,33,33,23,12,1,-,-,30223,50.0459016393,73,348,189,102,36,3,300,9,16,13,24,6,8,17,20,10,19,16,25,33,32,12,18,11,8,3,-,-,-,14244,47.9800000000,38,178,84,40,11,-,310,7,8,20,7,10,17,11,20,9,21,20,30,25,25,18,15,22,15,9,1,-,-,15979,52.0451612903,35,170,105,62,25,3
3106,"06209","042001","3","","","","山形県","長井市","歌丸","下歌丸",62,1,-,-,3,4,2,1,1,-,9,4,5,6,6,10,3,4,1,2,-,-,-,3506,57.0483870968,1,35,26,10,3,-,32,-,-,-,2,2,1,1,1,-,5,1,3,4,4,4,1,1,1,1,-,-,-,1777,56.0312500000,-,20,12,4,2,-,30,1,-,-,1,2,1,-,-,-,4,3,2,2,2,6,2,3,-,1,-,-,-,1729,58.1333333333,1,15,14,6,1,-
3107,"06209","042002","3","","","","山形県","長井市","歌丸","町",117,4,8,11,6,3,2,5,15,8,7,7,5,11,8,6,1,4,4,2,-,-,-,5039,43.5683760684,23,69,25,11,6,-,61,3,5,7,6,1,-,2,7,6,3,5,1,5,3,3,1,1,2,-,-,-,-,2349,39.0081967213,15,36,10,4,2,-,56,1,3,4,-,2,2,3,8,2,4,2,4,6,5,3,-,3,2,2,-,-,-,2690,48.5357142857,8,33,15,7,4,-
3108,"06209","042003","3","","","","山形県","長井市","歌丸","田中",119,4,1,3,10,2,5,9,5,2,6,8,14,8,10,3,11,7,7,3,1,-,-,6222,52.7857142857,8,69,42,29,11,-,58,3,1,1,7,-,2,6,3,-,2,3,8,4,5,1,6,3,3,-,-,-,-,2837,49.4137931034,5,35,18,12,3,-,61,1,-,2,3,2,3,3,2,2,4,5,6,4,5,2,5,4,4,3,1,-,-,3385,55.9918032787,3,34,24,17,8,-
3109,"06209","042004","3","","","","山形県","長井市","歌丸","本郷",32,-,-,2,2,-,2,1,-,3,-,1,6,2,3,4,2,2,1,1,-,-,-,1768,55.7500000000,2,17,13,6,2,-,16,-,-,1,2,-,1,-,-,2,-,-,3,1,2,2,1,-,1,-,-,-,-,833,52.5625000000,1,9,6,2,1,-,16,-,-,1,-,-,1,1,-,1,-,1,3,1,1,2,1,2,-,1,-,-,-,935,58.9375000000,1,8,7,4,1,-
3110,"06209","042005","3","","","","山形県","長井市","歌丸","窪",54,3,3,4,2,-,4,3,4,-,3,1,3,7,9,1,2,1,1,3,-,-,-,2533,47.4074074074,10,27,17,7,4,-,27,2,2,-,2,-,1,2,2,-,1,-,1,4,6,1,1,1,-,1,-,-,-,1294,48.4259259259,4,13,10,3,1,-,27,1,1,4,-,-,3,1,2,-,2,1,2,3,3,-,1,-,1,2,-,-,-,1239,46.3888888889,6,14,7,4,3,-
3111,"06209","042006","3","","","","山形県","長井市","歌丸","東",123,4,8,3,3,2,7,7,9,2,7,6,18,13,13,3,3,10,4,1,-,-,-,6058,49.7520325203,15,74,34,18,5,1,55,1,5,1,1,1,2,5,3,2,3,3,6,7,8,1,1,4,-,1,-,-,-,2675,49.1363636364,7,33,15,6,1,-,68,3,3,2,2,1,5,2,6,-,4,3,12,6,5,2,2,6,4,-,-,-,-,3383,50.2500000000,8,41,19,12,4,1
3112,"06209","042007","3","","","","山形県","長井市","歌丸","水木",51,-,3,4,2,3,1,2,2,4,5,4,1,6,5,1,6,2,-,-,-,-,-,2407,47.6960784314,7,30,14,8,-,1,28,-,2,2,1,2,-,1,2,-,4,2,1,4,2,-,5,-,-,-,-,-,-,1327,47.8928571429,4,17,7,5,-,-,23,-,1,2,1,1,1,1,-,4,1,2,-,2,3,1,1,2,-,-,-,-,-,1080,47.4565217391,3,13,7,3,-,1
3113,"06209","042008","3","","","","山形県","長井市","歌丸","一本木",52,-,1,6,3,2,2,-,4,-,3,5,3,5,3,2,5,3,5,-,-,-,-,2690,52.2307692308,7,27,18,13,5,1,23,-,1,1,3,-,1,-,2,-,1,2,2,4,2,-,2,1,1,-,-,-,-,1152,50.5869565217,2,15,6,4,1,-,29,-,-,5,-,2,1,-,2,-,2,3,1,1,1,2,3,2,4,-,-,-,-,1538,53.5344827586,5,12,12,9,4,1
3114,"06209","0430","2","","","","山形県","長井市","今泉","",1678,62,46,64,55,42,81,79,77,90,95,90,106,144,133,109,103,102,114,68,10,4,4,89103,53.7275985663,172,859,643,401,196,27,750,29,19,36,30,17,42,41,38,51,47,39,54,75,69,54,46,24,21,13,-,1,4,36559,49.5067024129,84,434,228,105,35,7,928,33,27,28,25,25,39,38,39,39,48,51,52,69,64,55,57,78,93,55,10,3,-,52544,57.1206896552,88,425,415,296,161,20
3115,"06209","043001","3","","","","山形県","長井市","今泉","親道",172,1,4,15,11,5,6,7,7,19,8,13,12,11,10,12,11,7,13,-,-,-,-,8438,49.5581395349,20,99,53,31,13,-,80,1,2,7,6,3,3,2,3,9,4,7,7,6,4,9,3,-,4,-,-,-,-,3718,46.9750000000,10,50,20,7,4,-,92,-,2,8,5,2,3,5,4,10,4,6,5,5,6,3,8,7,9,-,-,-,-,4720,51.8043478261,10,49,33,24,9,-
3116,"06209","043002","3","","","","山形県","長井市","今泉","新田一",104,7,5,2,2,1,3,8,6,3,5,1,8,17,10,7,3,6,2,7,1,-,-,5411,52.5288461538,14,54,36,19,10,-,50,3,2,2,1,-,2,6,2,3,2,1,1,8,6,4,3,1,1,2,-,-,-,2474,49.9800000000,7,26,17,7,3,-,54,4,3,-,1,1,1,2,4,-,3,-,7,9,4,3,-,5,1,5,1,-,-,2937,54.8888888889,7,28,19,12,7,-
3117,"06209","043003","3","","","","山形県","長井市","今泉","新田二",211,9,9,12,6,5,4,9,17,11,11,9,8,24,13,11,17,16,12,8,-,-,-,10928,52.2914691943,30,104,77,53,20,-,98,4,3,5,4,3,2,5,9,7,6,4,4,13,5,6,7,5,2,4,-,-,-,4854,50.0306122449,12,57,29,18,6,-,113,5,6,7,2,2,2,4,8,4,5,5,4,11,8,5,10,11,10,4,-,-,-,6074,54.2522123894,18,47,48,35,14,-
3118,"06209","043004","3","","","","山形県","長井市","今泉","今泉上",108,2,3,5,4,2,4,5,3,4,9,10,4,16,8,9,10,6,4,-,-,-,-,5694,53.2222222222,10,61,37,20,4,-,45,1,1,3,1,1,1,3,1,3,6,4,2,6,3,3,3,2,1,-,-,-,-,2242,50.3222222222,5,28,12,6,1,-,63,1,2,2,3,1,3,2,2,1,3,6,2,10,5,6,7,4,3,-,-,-,-,3452,55.2936507937,5,33,25,14,3,-
3119,"06209","043005","3","","","","山形県","長井市","今泉","今泉中",220,14,10,7,13,6,22,23,12,17,21,9,18,13,9,7,3,4,5,3,-,-,4,8663,40.6064814815,31,154,31,15,8,2,102,6,2,6,5,1,15,9,7,8,9,4,11,7,6,1,-,1,-,-,-,-,4,3722,38.4795918367,14,76,8,1,-,-,118,8,8,1,8,5,7,14,5,9,12,5,7,6,3,6,3,3,5,3,-,-,-,4941,42.3728813559,17,78,23,14,8,2
3120,"06209","043006","3","","","","山形県","長井市","今泉","今泉下",199,15,5,10,5,8,16,8,9,13,13,10,13,20,14,15,7,6,11,1,-,-,-,9235,46.9070351759,30,115,54,25,12,12,97,9,3,6,4,4,8,5,3,8,8,2,5,10,8,6,3,2,3,-,-,-,-,4097,42.7371134021,18,57,22,8,3,6,102,6,2,4,1,4,8,3,6,5,5,8,8,10,6,9,4,4,8,1,-,-,-,5138,50.8725490196,12,58,32,17,9,6
3121,"06209","043008","3","","","","山形県","長井市","今泉","緑町一",467,10,5,8,5,11,17,9,16,13,14,23,30,25,41,33,45,47,57,46,8,4,-,30310,65.4036402570,23,163,281,207,115,13,175,3,3,5,4,3,5,6,9,6,4,10,15,15,24,14,23,10,9,6,-,1,-,10258,59.1171428571,11,77,87,49,16,1,292,7,2,3,1,8,12,3,7,7,10,13,15,10,17,19,22,37,48,40,8,3,-,20052,69.1712328767,12,86,194,158,99,12
3122,"06209","043009","3","","","","山形県","長井市","今泉","緑町二",197,4,5,5,9,4,9,10,7,10,14,15,13,18,28,15,7,10,10,3,1,-,-,10424,53.4137055838,14,109,74,31,14,-,103,2,3,2,5,2,6,5,4,7,8,7,9,10,13,11,4,3,1,1,-,-,-,5194,50.9271844660,7,63,33,9,2,-,94,2,2,3,4,2,3,5,3,3,6,8,4,8,15,4,3,7,9,2,1,-,-,5230,56.1382978723,7,46,41,22,12,-
3123,"06209","0440","2","","","","山形県","長井市","河井","",202,6,9,6,8,10,10,6,13,5,16,14,10,25,14,16,9,9,9,7,-,-,-,10190,50.9455445545,21,117,64,34,16,2,106,2,5,5,4,5,6,3,8,2,7,6,5,15,10,8,4,4,5,2,-,-,-,5257,50.0943396226,12,61,33,15,7,-,96,4,4,1,4,5,4,3,5,3,9,8,5,10,4,8,5,5,4,5,-,-,-,4933,51.8854166667,9,56,31,19,9,2
3124,"06209","0450","2","","","","山形県","長井市","緑町","",463,20,24,28,25,21,31,27,37,41,40,29,24,26,28,17,19,17,6,-,1,-,2,19184,42.1138828633,72,301,88,43,7,9,223,15,7,14,13,14,15,13,16,21,21,13,13,11,12,5,7,9,2,-,-,-,2,8787,40.2601809955,36,150,35,18,2,3,240,5,17,14,12,7,16,14,21,20,19,16,11,15,16,12,12,8,4,-,1,-,-,10397,43.8208333333,36,151,53,25,5,6
3125,"06210","","1","","","","山形県","天童市","","",62194,2563,2748,2884,2875,2422,3047,3714,4121,4163,3740,3802,4042,4676,4799,3538,3166,2729,1883,815,191,25,251,2885103,47.0767399060,8195,36602,17146,8809,2914,345,30197,1343,1438,1486,1436,1197,1554,1875,2106,2106,1803,1860,1972,2321,2379,1727,1409,1140,663,171,42,3,166,1350069,45.4558456262,4267,18230,7534,3428,879,146,31997,1220,1310,1398,1439,1225,1493,1839,2015,2057,1937,1942,2070,2355,2420,1811,1757,1589,1220,644,149,22,85,1535034,48.6020932565,3928,18372,9612,5381,2035,199
